ds,y
2021/1/19,18977 
2021/1/20,20925 
2021/1/21,19386 
2021/1/22,23309 
2021/1/23,22339 
2021/1/24,14287 
2021/1/25,15388 
2021/1/26,19648 
2021/1/27,20269 
2021/1/28,18984 
2021/1/29,16362 
2021/1/30,22986 
2021/1/31,17993 
2021/2/1,16325 
2021/2/2,18046 
2021/2/3,19030 
2021/2/4,17278 
2021/2/5,18146 
2021/2/6,24999 
2021/2/7,18011 
2021/2/8,16253 
2021/2/9,17594 
2021/2/10,17668 
2021/2/11,18004 
2021/2/12,20844 
2021/2/13,3583 
2021/2/14,3924 
2021/2/15,4244 
2021/2/16,4090 
2021/2/17,4395 
2021/2/18,15385 
2021/2/19,18183 
2021/2/20,24569 
2021/2/21,18473 
2021/2/22,15902 
2021/2/23,16628 
2021/2/24,17903 
2021/2/25,18673 
2021/2/26,22380 
2021/2/27,25655 
2021/2/28,20234 
2021/3/1,15891 
2021/3/2,16615 
2021/3/3,18456 
2021/3/4,19170 
2021/3/5,23838 
2021/3/6,31144 
2021/3/7,28493 
2021/3/8,18858 
2021/3/9,16827 
2021/3/10,18748 
2021/3/11,18962 
2021/3/12,23495 
2021/3/13,20444 
2021/3/14,19933 
2021/3/15,17863 
2021/3/16,17689 
2021/3/17,19277 
2021/3/18,20212 
2021/3/19,25952 
2021/3/20,28140 
2021/3/21,19187 
2021/3/22,17585 
2021/3/23,18743 
2021/3/24,19954 
2021/3/25,21135 
2021/3/26,25667 
2021/3/27,27235 
2021/3/28,20773 
2021/3/29,17930 
2021/3/30,21058 
2021/3/31,21296 
2021/4/1,25210 
2021/4/2,19932 
2021/4/3,28600 
2021/4/4,23844 
2021/4/5,22770 
2021/4/6,26053 
2021/4/7,27699 
2021/4/8,26499 
2021/4/9,30272 
2021/4/10,30415 
2021/4/11,21025 
2021/4/12,24227 
2021/4/13,25847 
2021/4/14,27227 
2021/4/15,28761 
2021/4/16,33660 
2021/4/17,33567 
2021/4/18,25471 
2021/4/19,20416 
2021/4/20,16012 
2021/4/21,20292 
2021/4/22,21809 
2021/4/23,26673 
2021/4/24,27083 
2021/4/25,22476 
2021/4/26,18116 
2021/4/27,18825 
2021/4/28,20610 
2021/4/29,22425 
2021/4/30,27837 
2021/5/1,31188 
2021/5/2,22783 
2021/5/3,17737 
2021/5/4,18229 
2021/5/5,21073 
2021/5/6,21733 
2021/5/7,28026 
2021/5/8,29586 
2021/5/9,21531 
2021/5/10,16911 
2021/5/11,18096 
2021/5/12,20682 
2021/5/13,20389 
2021/5/14,28402 
2021/5/15,30074 
2021/5/16,20686 
2021/5/17,17842 
2021/5/18,19254 
2021/5/19,21175 
2021/5/20,21651 
2021/5/21,27723 
2021/5/22,30914 
2021/5/23,22876 
2021/5/24,18069 
2021/5/25,16920 
2021/5/26,16894 
2021/5/27,14954 
2021/5/28,4120 
2021/5/29,3756 
2021/5/30,4053 
2021/5/31,4591 
2021/6/1,4552 
2021/6/2,5200 
2021/6/3,5186 
2021/6/4,5138 
2021/6/5,4863 
2021/6/6,4387 
2021/6/7,4933 
2021/6/8,4599 
2021/6/9,3749 
2021/6/10,5039 
2021/6/11,15726 
2021/6/12,19748 
2021/6/13,18179 
2021/6/14,13941 
2021/6/15,13002 
2021/6/16,13802 
2021/6/17,14151 
2021/6/18,17373 
2021/6/19,22816 
2021/6/20,16645 
2021/6/21,15262 
2021/6/22,16129 
2021/6/23,16501 
2021/6/24,18480 
2021/6/25,20178 
2021/6/26,24807 
2021/6/27,21738 
2021/6/28,21728 
2021/6/29,23561 
2021/6/30,24572 
